nat, nph =   369    1
    1    2
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 153     -5.42757      0.00000      5.42757   1   1
 154     -7.23676      1.80919      1.80919   1   1
 155     -7.23676     -1.80919      1.80919   1   1
 156     -5.42757      5.42757      0.00000   1   1
 157     -1.80919      7.23676      1.80919   1   1
 158      1.80919     -7.23676     -1.80919   1   1
 159      0.00000     -5.42757     -5.42757   1   1
 160     -5.42757     -5.42757      0.00000   1   1
 161      7.23676     -1.80919     -1.80919   1   1
 162      0.00000     -5.42757      5.42757   1   1
 163      1.80919     -7.23676      1.80919   1   1
 164     -1.80919     -7.23676      1.80919   1   1
 165      5.42757     -5.42757      0.00000   1   1
 166      7.23676     -1.80919      1.80919   1   1
 167      0.00000      5.42757     -5.42757   1   1
 168     -1.80919     -7.23676     -1.80919   1   1
 169      1.80919      7.23676     -1.80919   1   1
 170      5.42757      0.00000     -5.42757   1   1
 171      7.23676      1.80919     -1.80919   1   1
 172     -7.23676      1.80919     -1.80919   1   1
 173     -0.00000      5.42757      5.42757   1   1
 174      5.42757      0.00000      5.42757   1   1
 175      1.80919      7.23676      1.80919   1   1
 176      7.23676      1.80919      1.80919   1   1
 177      5.42757      5.42757      0.00000   1   1
 178     -7.23676     -3.61838      0.00000   1   1
 179     -3.61838     -7.23676      0.00000   1   1
 180     -7.23676      0.00000     -3.61838   1   1
 181     -3.61838      0.00000     -7.23676   1   1
 182     -7.23676      0.00000      3.61838   1   1
 183     -3.61838      0.00000      7.23676   1   1
 184     -7.23676      3.61838      0.00000   1   1
 185     -3.61838      7.23676      0.00000   1   1
 186      0.00000     -7.23676     -3.61838   1   1
 187      0.00000     -3.61838     -7.23676   1   1
 188      0.00000     -7.23676      3.61838   1   1
 189      0.00000     -3.61838      7.23676   1   1
 190      3.61838     -7.23676      0.00000   1   1
 191      7.23676     -3.61838      0.00000   1   1
 192      0.00000      3.61838     -7.23676   1   1
 193      0.00000      7.23676     -3.61838   1   1
 194      3.61838      0.00000     -7.23676   1   1
 195      7.23676      0.00000     -3.61838   1   1
 196     -0.00000      3.61838      7.23676   1   1
 197      3.61838      0.00000      7.23676   1   1
 198     -0.00000      7.23676      3.61838   1   1
 199      7.23676      0.00000      3.61838   1   1
 200      3.61838      7.23676      0.00000   1   1
 201      7.23676      3.61838      0.00000   1   1
 202     -5.42757     -5.42757     -3.61838   1   1
 203     -5.42757     -3.61838     -5.42757   1   1
 204     -3.61838     -5.42757     -5.42757   1   1
 205     -5.42757     -5.42757      3.61838   1   1
 206     -5.42757     -3.61838      5.42757   1   1
 207     -3.61838     -5.42757      5.42757   1   1
 208     -5.42757      3.61838     -5.42757   1   1
 209     -5.42757      5.42757     -3.61838   1   1
 210     -3.61838      5.42757     -5.42757   1   1
 211     -5.42757      3.61838      5.42757   1   1
 212     -5.42757      5.42757      3.61838   1   1
 213     -3.61838      5.42757      5.42757   1   1
 214      3.61838     -5.42757     -5.42757   1   1
 215      5.42757     -5.42757     -3.61838   1   1
 216      5.42757     -3.61838     -5.42757   1   1
 217      3.61838     -5.42757      5.42757   1   1
 218      5.42757     -5.42757      3.61838   1   1
 219      5.42757     -3.61838      5.42757   1   1
 220      3.61838      5.42757     -5.42757   1   1
 221      5.42757      3.61838     -5.42757   1   1
 222      5.42757      5.42757     -3.61838   1   1
 223      3.61838      5.42757      5.42757   1   1
 224      5.42757      3.61838      5.42757   1   1
 225      5.42757      5.42757      3.61838   1   1
 226     -7.23676     -3.61838     -3.61838   1   1
 227     -3.61838     -7.23676     -3.61838   1   1
 228     -3.61838     -3.61838     -7.23676   1   1
 229     -7.23676     -3.61838      3.61838   1   1
 230     -3.61838     -7.23676      3.61838   1   1
 231     -3.61838     -3.61838      7.23676   1   1
